Time (s) Run #1,,analog
9555,1240,221
9556,1240,223
9557,1240,226
9558,1240,226
9559,1240,223
9560,1240,221
9561,1240,233
9562,1242,224
9563,1242,224
9564,1242,228
9565,1242,219
9566,1242,215
9567,1242,224
9568,1242,224
9569,1242,223
9570,1242,223
9571,1242,221
9572,1242,220
9573,1242,221
9574,1242,219
9575,1242,223
9576,1242,217
9577,1242,225
9578,1242,221
9579,1242,220
9580,1240,236
9581,1240,231
9582,1240,227
9583,1240,222
9584,1238,233
9585,1238,236
9586,1238,225
9587,1238,231
9588,1238,222
9589,1238,227
9590,1238,223
9591,1238,225
9592,1238,224
9593,1238,236
9594,1240,232
9595,1240,230
9596,1240,233
9597,1240,235
9598,1240,232
9599,1240,237
9600,1240,232
9601,1240,236
9602,1238,232
9603,1238,230
9604,1238,235
9605,1238,231
9606,1238,232
9607,1238,224
9608,1236,233
9609,1236,228
9610,1236,224
9611,1236,233
9612,1236,231
9613,1236,228
9614,1234,232
9615,1234,231
9616,1234,229
9617,1234,228
9618,1234,226
9619,1236,217
9620,1236,214
9621,1236,214
9622,1236,226
9623,1236,219
9624,1236,230
9625,1236,233
9626,1238,230
9627,1238,224
9628,1238,224
9629,1238,229
9630,1238,231
9631,1238,234
9632,1238,228
9633,1238,229
9634,1240,222
9635,1240,233
9636,1240,233
9637,1240,231
9638,1240,225
9639,1240,231
9640,1240,226
9641,1240,231
9642,1240,228
9643,1240,231
9644,1240,231
9645,1240,227
9646,1240,227
9647,1240,226
9648,1240,233
9649,1240,232
9650,1240,232
9651,1238,231
9652,1238,225
9653,1238,238
9654,1238,238
9655,1238,236
9656,1238,224
9657,1238,223
9658,1238,220
9659,1238,228
9660,1238,234
9661,1238,230
9662,1238,229
9663,1238,229
9664,1238,229
9665,1238,230
9666,1238,228
9667,1238,229
9668,1238,230
9669,1238,231
9670,1238,229
9671,1238,233
9672,1236,231
9673,1236,229
9674,1236,230
9675,1236,230
9676,1236,232
9677,1236,232
9678,1236,233
9679,1236,232
9680,1234,232
9681,1234,232
9682,1234,232
9683,1234,232
9684,1234,231
9685,1234,227
9686,1234,231
9687,1234,232
9688,1234,233
9689,1234,233
9690,1234,232
9691,1236,230
9692,1236,231
9693,1236,230
9694,1236,232
9695,1236,232
9696,1236,228
9697,1236,226
9698,1236,232
9699,1236,228
9700,1236,231
9701,1236,228
9702,1236,231
9703,1236,232
9704,1236,232
9705,1236,231
9706,1236,231
9707,1236,232
9708,1234,233
9709,1234,233
9710,1234,234
9711,1234,232
9712,1234,229
9713,1234,226
9714,1234,229
9715,1234,232
9716,1234,231
9717,1234,227
9718,1234,232
9719,1234,230
9720,1234,230
9721,1234,225
9722,1234,233
9723,1234,232
9724,1234,228
9725,1234,227
9726,1234,229
9727,1234,232
9728,1234,228
9729,1234,229
9730,1234,230
9731,1234,229
9732,1234,226
9733,1234,230
9734,1234,227
9735,1234,232
9736,1232,232
9737,1232,227
9738,1232,232
9739,1232,232
9740,1232,230
9741,1232,232
9742,1230,231
9743,1230,231
9744,1230,230
9745,1230,230
9746,1232,229
9747,1230,233
9748,1230,233
9749,1230,233
9750,1230,232
9751,1230,231
9752,1230,232
9753,1232,231
9754,1232,231
9755,1232,231
9756,1232,229
9757,1232,230
9758,1232,233
9759,1232,226
9760,1232,229
9761,1232,228
9762,1232,228
9763,1232,227
9764,1232,228
9765,1232,229
9766,1232,226
9767,1232,239
9768,1232,236
9769,1232,235
9770,1232,232
9771,1232,229
9772,1232,227
9773,1232,229
9774,1232,231
9775,1232,227
9776,1232,229
9777,1232,230
9778,1230,231
9779,1230,230
9780,1230,228
9781,1230,230
9782,1230,226
9783,1230,225
9784,1230,231
9785,1230,232
9786,1230,233
9787,1230,231
9788,1230,231
9789,1230,231
9790,1230,231
9791,1230,232
9792,1228,233
9793,1228,232
9794,1228,232
9795,1228,234
9796,1228,235
9797,1228,236
9798,1228,236
9799,1228,235
9800,1228,236
9801,1230,236
9802,1230,236
9803,1230,236
9804,1230,235
9805,1230,235
9806,1232,236
9807,1232,235
9808,1232,233
9809,1232,233
9810,1232,229
9811,1232,232
9812,1232,233
9813,1232,233
9814,1232,232
9815,1232,233
9816,1232,233
9817,1232,233
9818,1232,233
9819,1232,233
9820,1234,233
9821,1234,232
9822,1234,234
9823,1234,234
9824,1234,234
9825,1234,234
9826,1234,232
9827,1234,228
9828,1234,232
9829,1234,233
9830,1232,229
9831,1232,230
9832,1232,230
9833,1232,232
9834,1232,232
9835,1232,232
9836,1230,233
9837,1230,232
9838,1230,232
9839,1230,232
9840,1230,231
9841,1230,230
9842,1230,229
9843,1230,232
9844,1230,226
9845,1230,229
9846,1228,229
9847,1228,229
9848,1228,230
9849,1228,230
9850,1228,236
9851,1228,229
9852,1228,238
9853,1228,238
9854,1228,239
9855,1228,233
9856,1228,239
9857,1228,240
9858,1228,239
9859,1228,239
9860,1228,232
9861,1228,236
9862,1228,240
9863,1228,232
9864,1228,228
9865,1228,238
9866,1226,237
9867,1226,238
9868,1226,239
9869,1226,239
9870,1226,232
9871,1226,228
9872,1226,227
9873,1226,225
9874,1226,224
9875,1226,223
9876,1226,222
9877,1226,222
9878,1226,233
9879,1226,231
9880,1226,222
9881,1226,221
9882,1226,225
9883,1226,220
9884,1226,219
9885,1226,213
9886,1228,236
9887,1228,236
9888,1228,236
9889,1228,238
9890,1230,238
9891,1230,222
9892,1230,221
9893,1230,237
9894,1230,239
9895,1232,229
9896,1232,239
9897,1232,223
9898,1232,224
9899,1232,227
9900,1230,226
9901,1230,225
9902,1230,224
9903,1230,226
9904,1228,231
9905,1228,240
9906,1228,241
9907,1228,240
9908,1228,241
9909,1228,242
9910,1228,241
9911,1228,243
9912,1228,243
9913,1228,242
9914,1228,242
9915,1228,224
9916,1228,233
9917,1228,229
9918,1228,229
9919,1228,229
9920,1228,228
9921,1228,231
9922,1228,233
9923,1228,231
9924,1228,230
9925,1228,228
9926,1228,227
9927,1228,229
9928,1226,229
9929,1226,224
9930,1226,227
9931,1226,234
9932,1226,226
9933,1226,237
9934,1226,233
9935,1226,237
9936,1226,231
9937,1226,234
9938,1226,235
9939,1226,232
9940,1226,232
9941,1226,231
9942,1226,229
9943,1226,226
9944,1226,227
9945,1226,227
9946,1226,223
9947,1226,234
9948,1226,233
9949,1226,232
9950,1224,230
9951,1224,227
9952,1224,228
9953,1224,231
9954,1224,234
9955,1224,235
9956,1224,233
9957,1224,233
9958,1224,231
9959,1224,232
9960,1224,231
9961,1224,230
9962,1224,232
9963,1224,235
9964,1224,234
9965,1224,232
9966,1224,228
9967,1224,224
9968,1224,226
9969,1224,230
9970,1224,230
9971,1224,233
9972,1224,230
9973,1224,234
9974,1224,234
9975,1224,235
9976,1224,235
9977,1224,235
9978,1224,235
9979,1224,229
9980,1224,229
9981,1224,230
9982,1224,233
9983,1224,228
9984,1224,234
9985,1224,231
9986,1224,230
9987,1222,232
9988,1222,232
9989,1222,232
9990,1222,228
9991,1222,231
9992,1222,231
9993,1222,227
9994,1222,227
9995,1222,229
9996,1222,232
9997,1222,226
9998,1222,233
9999,1222,232
10000,1222,232
10001,1222,233
10002,1222,232
10003,1222,232
10004,1222,234
10005,1222,233
10006,1222,236
10007,1222,234
10008,1224,236
10009,1224,236
10010,1224,239
10011,1224,238
10012,1224,235
10013,1224,235
10014,1224,237
10015,1224,235
10016,1224,235
10017,1224,235
10018,1224,236
10019,1224,236
10020,1224,236
10021,1224,234
10022,1224,234
10023,1224,235
10024,1224,235
10025,1224,236
10026,1224,234
10027,1224,235
10028,1224,236
10029,1224,234
10030,1224,237
10031,1224,234
10032,1224,234
10033,1224,235
10034,1224,234
10035,1224,233
10036,1224,234
10037,1224,232
10038,1224,233
10039,1224,232
10040,1224,234
10041,1224,231
10042,1224,234
10043,1224,233
10044,1224,231
10045,1224,233
10046,1222,233
10047,1222,233
10048,1222,234
10049,1222,233
10050,1222,234
10051,1222,233
10052,1222,235
10053,1222,235
10054,1222,233
10055,1222,234
10056,1220,236
10057,1220,235
10058,1220,234
10059,1220,234
10060,1220,234
10061,1220,235
10062,1222,234
10063,1222,233
10064,1222,236
10065,1222,236
10066,1222,235
10067,1222,236
10068,1222,235
10069,1222,233
10070,1222,237
10071,1222,237
10072,1222,233
10073,1222,234
10074,1222,230
10075,1222,235
10076,1222,235
10077,1222,232
10078,1222,236
10079,1222,240
10080,1222,240
10081,1222,240
10082,1222,236
10083,1222,237
10084,1222,238
10085,1222,237
10086,1222,238
10087,1222,239
10088,1222,239
10089,1222,239
10090,1224,239
10091,1222,237
10092,1222,238
10093,1222,238
10094,1222,235
10095,1222,235
10096,1222,236
10097,1222,239
10098,1222,235
10099,1222,235
10100,1222,238
10101,1222,237
10102,1222,236
10103,1222,236
10104,1222,237
10105,1222,236
10106,1222,234
10107,1222,237
10108,1222,237
10109,1222,237
10110,1222,237
10111,1224,239
10112,1224,238
10113,1222,239
10114,1222,240
10115,1222,239
10116,1220,238
10117,1220,237
10118,1220,237
10119,1220,235
10120,1220,237
10121,1220,239
10122,1220,237
10123,1220,234
10124,1220,240
10125,1222,238
10126,1222,240
10127,1222,239
10128,1222,240
10129,1222,238
10130,1222,235
10131,1222,237
10132,1222,238
10133,1222,237
10134,1222,233
10135,1222,240
10136,1222,239
10137,1222,237
10138,1222,239
10139,1222,239
10140,1222,239
10141,1222,239
10142,1222,239
10143,1222,239
10144,1222,241
10145,1222,240
10146,1222,243
10147,1224,237
10148,1224,243
10149,1224,238
10150,1224,243
10151,1224,242
10152,1224,244
10153,1224,245
10154,1224,245
10155,1224,245
10156,1224,244
10157,1222,245
10158,1222,245
10159,1222,232
10160,1222,233
10161,1222,234
10162,1222,234
10163,1222,227
10164,1222,241
10165,1222,243
10166,1222,242
10167,1222,244
10168,1220,242
10169,1220,244
10170,1220,243
10171,1220,243
10172,1220,244
10173,1220,245
10174,1220,245
10175,1220,245
10176,1218,245
10177,1218,244
10178,1218,240
10179,1218,231
10180,1218,236
10181,1218,231
10182,1218,241
10183,1218,237
10184,1218,237
10185,1218,237
10186,1218,236
10187,1218,236
10188,1218,233
10189,1218,227
10190,1218,230
10191,1216,229
10192,1216,230
10193,1216,231
10194,1216,232
10195,1216,230
10196,1216,230
10197,1218,229
10198,1218,230
10199,1218,231
10200,1218,230
10201,1218,225
10202,1218,228
10203,1218,231
10204,1218,226
10205,1218,228
10206,1218,227
10207,1218,230
10208,1216,230
10209,1216,230
10210,1216,232
10211,1216,232
10212,1216,232
10213,1216,232
10214,1216,233
10215,1216,234
10216,1216,234
10217,1216,233
10218,1216,233
10219,1216,230
10220,1216,235
10221,1216,233
10222,1216,233
10223,1216,232
10224,1216,233
10225,1216,234
10226,1216,234
10227,1216,235
10228,1216,236
10229,1214,234
10230,1214,235
10231,1214,235
10232,1214,235
10233,1214,236
10234,1214,237
10235,1214,233
10236,1214,234
10237,1212,234
10238,1212,234
10239,1212,235
10240,1212,235
10241,1212,234
10242,1214,236
10243,1214,235
10244,1214,236
10245,1214,232
10246,1214,235
10247,1214,236
10248,1214,231
10249,1216,234
10250,1216,236
10251,1216,236
10252,1216,237
10253,1216,236
10254,1216,228
10255,1216,233
10256,1216,235
10257,1218,232
10258,1218,229
10259,1218,235
10260,1218,236
10261,1216,236
10262,1216,235
10263,1216,236
10264,1216,237
10265,1216,236
10266,1216,232
10267,1216,237
10268,1216,238
10269,1216,238
10270,1216,238
10271,1216,238
10272,1216,244
10273,1216,238
10274,1214,240
10275,1214,239
10276,1214,239
10277,1214,242
10278,1214,227
10279,1214,233
10280,1214,243
10281,1214,231
10282,1214,243
10283,1212,239
10284,1212,231
10285,1212,242
10286,1212,240
10287,1212,237
10288,1212,236
10289,1212,234
10290,1212,233
10291,1214,245
10292,1214,244
10293,1214,243
10294,1214,245
10295,1214,236
10296,1214,241
10297,1214,235
10298,1214,230
10299,1214,226
10300,1214,230
10301,1214,240
10302,1214,241
10303,1214,232
10304,1212,234
10305,1212,234
10306,1212,229
10307,1212,229
10308,1212,237
10309,1212,238
10310,1212,242
10311,1212,236
10312,1212,238
10313,1212,241
10314,1212,237
10315,1212,236
10316,1212,237
10317,1212,237
10318,1212,232
10319,1212,230
10320,1212,232
10321,1212,231
10322,1212,238
10323,1212,230
10324,1212,243
10325,1212,245
10326,1210,243
10327,1210,241
10328,1210,239
10329,1210,238
10330,1208,231
10331,1208,235
10332,1208,235
10333,1208,221
10334,1210,233
10335,1210,239
10336,1210,239
10337,1210,242
10338,1210,240
10339,1210,240
10340,1210,231
10341,1210,244
10342,1210,244
10343,1210,243
10344,1210,240
10345,1210,225
10346,1210,224
10347,1210,235
10348,1210,227
10349,1210,240
10350,1210,225
10351,1212,236
10352,1212,241
10353,1212,242
10354,1212,242
10355,1212,238
10356,1210,232
10357,1210,230
10358,1210,226
10359,1210,228
10360,1210,229
10361,1210,227
10362,1212,230
10363,1212,228
10364,1212,229
10365,1212,228
10366,1212,227
10367,1212,236
10368,1212,238
10369,1212,232
10370,1212,230
10371,1212,235
10372,1212,236
10373,1212,232
10374,1212,230
10375,1212,238
10376,1212,228
10377,1212,230
10378,1212,228
10379,1210,227
10380,1210,231
10381,1210,237
10382,1210,240
10383,1210,238
10384,1212,226
10385,1212,228
10386,1210,240
10387,1210,239
10388,1210,224
10389,1210,227
10390,1210,223
10391,1210,232
10392,1212,235
10393,1212,234
10394,1212,233
10395,1212,233
10396,1212,233
10397,1212,233
10398,1212,233
10399,1212,231
10400,1212,233
10401,1212,233
10402,1212,233
10403,1210,232
10404,1210,236
10405,1210,237
10406,1210,236
10407,1210,237
10408,1210,237
10409,1210,237
10410,1210,237
10411,1210,235
10412,1210,235
10413,1210,234
10414,1210,234
10415,1210,237
10416,1212,238
10417,1212,238
10418,1212,238
10419,1212,238
10420,1212,239
10421,1212,239
10422,1212,239
10423,1212,238
10424,1210,237
10425,1210,235
10426,1210,237
10427,1210,238
10428,1210,238
10429,1210,238
10430,1210,239
10431,1210,238
10432,1210,239
10433,1210,238
10434,1210,239
10435,1210,238
10436,1210,238
10437,1210,239
10438,1212,238
10439,1212,236
10440,1212,236
10441,1212,236
10442,1212,234
10443,1212,237
10444,1210,237
10445,1210,238
10446,1210,234
10447,1210,236
10448,1210,237
10449,1212,237
10450,1212,236
10451,1212,236
10452,1212,232
10453,1210,233
10454,1210,234
10455,1210,233
10456,1210,238
10457,1210,238
10458,1210,237
10459,1210,237
10460,1210,238
10461,1210,239
10462,1210,239
10463,1210,241
10464,1210,240
10465,1210,241
10466,1210,241
10467,1210,240
10468,1210,242
10469,1210,243
10470,1210,243
10471,1210,243
10472,1210,243
10473,1210,243
10474,1210,243
10475,1210,243
10476,1210,243
10477,1210,243
10478,1210,243
10479,1212,243
10480,1212,243
10481,1210,243
10482,1210,243
10483,1210,242
10484,1210,243
10485,1210,242
10486,1210,243
10487,1210,243
10488,1210,242
10489,1212,242
10490,1212,242
10491,1212,241
10492,1212,241
10493,1212,241
10494,1212,241
10495,1210,241
10496,1210,240
10497,1210,240
10498,1210,239
10499,1208,239
10500,1208,238
10501,1208,237
10502,1208,238
10503,1208,236
10504,1206,236
10505,1206,235
10506,1206,228
10507,1206,233
10508,1206,234
10509,1206,233
10510,1206,233
10511,1206,234
10512,1206,233
10513,1206,237
10514,1206,238
10515,1206,238
10516,1206,238
10517,1206,239
10518,1206,240
10519,1206,240
10520,1206,240
10521,1206,240
10522,1206,240
10523,1206,240
10524,1206,240
10525,1206,240
10526,1204,240
10527,1204,239
10528,1204,239
10529,1204,238
10530,1204,238
10531,1204,237
10532,1204,235
10533,1204,232
10534,1206,238
10535,1206,238
10536,1206,238
10537,1206,238
10538,1206,239
10539,1206,238
10540,1206,239
10541,1206,239
10542,1206,238
10543,1206,239
10544,1206,238
10545,1206,239
10546,1206,238
10547,1206,239
10548,1206,239
10549,1206,238
10550,1206,238
10551,1206,238
10552,1204,237
10553,1204,236
10554,1204,236
10555,1204,235
10556,1204,236
10557,1204,236
10558,1204,236
10559,1204,231
10560,1204,232
10561,1204,229
10562,1206,233
10563,1206,234
10564,1206,234
10565,1206,235
10566,1206,235
10567,1204,237
10568,1204,235
10569,1204,235
10570,1204,235
10571,1204,228
10572,1204,234
10573,1204,235
10574,1204,235
10575,1204,236
10576,1204,237
10577,1202,237
10578,1202,238
10579,1202,238
10580,1202,238
10581,1202,239
10582,1202,238
10583,1202,239
10584,1202,239
10585,1202,239
10586,1202,239
10587,1202,239
10588,1202,240
10589,1202,239
10590,1202,239
10591,1202,238
10592,1202,237
10593,1202,234
10594,1202,238
10595,1202,237
10596,1202,238
10597,1202,239
10598,1202,238
10599,1202,239
10600,1202,239
10601,1204,239
10602,1204,239
10603,1204,239
10604,1204,239
10605,1204,239
10606,1204,239
10607,1204,240
10608,1204,240
10609,1204,239
10610,1204,239
10611,1204,239
10612,1204,239
10613,1204,239
10614,1204,239
10615,1204,238
10616,1204,238
10617,1204,240
10618,1202,240
10619,1202,239
10620,1202,239
10621,1202,239
10622,1202,239
10623,1202,237
10624,1202,238
10625,1202,233
10626,1202,236
10627,1202,236
10628,1202,233
10629,1202,236
10630,1202,237
10631,1202,238
10632,1202,239
10633,1202,238
10634,1202,238
10635,1200,239
10636,1200,238
10637,1200,239
10638,1202,239
10639,1202,239
10640,1202,239
10641,1202,240
10642,1202,239
10643,1202,239
10644,1202,239
10645,1202,238
10646,1202,240
10647,1202,240
10648,1202,240
10649,1202,240
10650,1202,239
10651,1200,240
10652,1200,240
10653,1200,240
10654,1200,239
10655,1200,238
10656,1200,240
10657,1200,239
10658,1200,240
10659,1200,240
10660,1200,240
10661,1200,240
10662,1200,241
10663,1200,239
10664,1200,240
10665,1200,240
10666,1200,241
10667,1200,239
10668,1200,240
10669,1198,241
10670,1198,241
10671,1198,241
10672,1198,241
10673,1198,241
10674,1200,241
10675,1200,240
10676,1200,241
10677,1200,241
10678,1200,240
10679,1200,241
10680,1200,241
10681,1200,240
10682,1200,240
10683,1200,240
10684,1200,240
10685,1200,240
10686,1200,240
10687,1202,239
10688,1202,240
10689,1202,240
10690,1202,241
10691,1202,241
10692,1202,240
10693,1202,241
10694,1202,241
10695,1202,241
10696,1202,241
10697,1202,240
10698,1202,241
10699,1200,241
10700,1200,241
10701,1200,241
10702,1200,241
10703,1200,241
10704,1198,241
10705,1198,241
10706,1198,240
10707,1198,240
10708,1198,241
10709,1198,240
10710,1198,241
10711,1198,240
10712,1198,241
10713,1200,241
10714,1200,241
10715,1200,240
10716,1200,241
10717,1200,241
10718,1200,240
10719,1200,240
10720,1200,240
10721,1200,240
10722,1200,240
10723,1200,240
10724,1202,240
10725,1200,239
10726,1200,239
10727,1200,239
10728,1200,239
10729,1200,237
10730,1200,237
10731,1200,238
10732,1200,236
10733,1200,235
10734,1200,232
10735,1200,233
10736,1200,234
10737,1200,234
10738,1200,234
10739,1200,236
10740,1200,236
10741,1200,236
10742,1200,234
10743,1200,234
10744,1200,235
10745,1200,235
10746,1200,235
10747,1200,234
10748,1200,234
10749,1200,234
10750,1200,234
10751,1200,232
10752,1200,235
10753,1200,236
10754,1200,236
10755,1200,236
10756,1200,236
